Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5PZH6m0d5JfpsnK1aAnK9g,matheusfernal,2021-04-27T15:34:03Z,4,Vou dar todos os pontos pra Alanis sim pq eu quis esse tema por conta dela ,608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,matheusfernal,2021-04-27T15:34:03Z,4,Vou dar todos os pontos pra Alanis sim pq eu quis esse tema por conta dela ,608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,matheusfernal,2021-04-27T15:34:03Z,3,"Adoro, minha criança (talvez fosse adolescente, não lembro) ficou maravilhada quando descobriu que Nikita era um homem",608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,matheusfernal,2021-04-27T15:34:03Z,-1,Achei chata,608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,matheusfernal,2021-04-27T15:34:03Z,0,"Olha, queria te dar cocô por não ter pegado a música do album mas como eu soube que tem o album e sou legal vou te poupar",608501f173dd0300235b12e2
spotify:track:7yFfbiuDp0BbfnN3P1beN1,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,-1,"Eu fiquei confusa no final da música. Se não fosse repetitiva no final, ganhava pontos. ",608501f173dd0300235b12e2
spotify:track:5PZH6m0d5JfpsnK1aAnK9g,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,2,Chuva de Alanis 3,608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,1,Chuva de Alanis ,608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,2,"O clipe me deixa triste, mas eu descobri com essa playlist que eu ainda gosto da música ",608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,-1,Não desgostei. Mas tinha sobrado coco e não queria dar mais de um coco pra uma música. ,608501f173dd0300235b12e2
spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,2,Chuva de Alanis ,608501f173dd0300235b12e2
spotify:track:21RRhjnMsrvQpeQ10ptSBZ,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,-1,Não gosto muito dessa música. A banda até tem músicas boas mas não essa. ,608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,bsf19p2sjsugrfay2ziuj8gyt,2021-04-27T13:17:49Z,4,Eu escuto essa música copiosamente até hoje. ,608501f173dd0300235b12e2
spotify:track:7yFfbiuDp0BbfnN3P1beN1,r_rob,2021-04-27T08:08:44Z,0,Grande compositor! Parabéns pela participação!,608501f173dd0300235b12e2
spotify:track:7mS8RbJji2UZAaguRGsOCH,r_rob,2021-04-27T08:08:44Z,3,"Hey Siri, heart Britney and Madonna.",608501f173dd0300235b12e2
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,r_rob,2021-04-27T08:08:44Z,-2,"Hey Siri, cancel Taylor.",608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,r_rob,2021-04-27T08:08:44Z,4,💁🎶✏️,608501f173dd0300235b12e2
spotify:track:3zK3kzz1U8KEa8v9Kj8hu8,r_rob,2021-04-27T08:08:44Z,-1,"Hey Siri, who is this Selena Gomez wannabe?",608501f173dd0300235b12e2
spotify:track:3pUWV5hvXsI9diJ9TeNeCh,r_rob,2021-04-27T08:08:44Z,0,"Hey Siri, remind me to never listen to this again.",608501f173dd0300235b12e2
spotify:track:3NjEZ08bWZUZWGGLRjFHoZ,r_rob,2021-04-27T08:08:44Z,0,"Hey Siri, who is Ana Carolina?",608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,r_rob,2021-04-27T08:08:44Z,0,"Hey Siri, wtf?",608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,r_rob,2021-04-27T08:08:44Z,0,"Hey Siri, block this artist.",608501f173dd0300235b12e2
spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,r_rob,2021-04-27T08:08:44Z,4,❤️🧼👏,608501f173dd0300235b12e2
spotify:track:21RRhjnMsrvQpeQ10ptSBZ,r_rob,2021-04-27T08:08:44Z,0,"Hey Siri, next.",608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,r_rob,2021-04-27T08:08:44Z,0,Não vou dar cocô porque todo mundo vai dar já.,608501f173dd0300235b12e2
spotify:track:7yFfbiuDp0BbfnN3P1beN1,12170704468,2021-04-27T00:13:38Z,-1,"Giovani? Se for, deveria ter colocado ""oração para o tempo"" e facilitado minha distribuição de corações e polarização de votos",608501f173dd0300235b12e2
spotify:track:7mS8RbJji2UZAaguRGsOCH,12170704468,2021-04-27T00:13:38Z,2,,608501f173dd0300235b12e2
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,12170704468,2021-04-27T00:13:38Z,-1,"Achar uma única palavra não é difícil. Sei q o tema era chato pra pesquisar, mas faltou um pouquinho de empenho (mentira, é só pq não sei pra quem dar o último cocô e não quero chutar cachorro morto com dois cocôs)",608501f173dd0300235b12e2
spotify:track:3zK3kzz1U8KEa8v9Kj8hu8,12170704468,2021-04-27T00:13:38Z,2,,608501f173dd0300235b12e2
spotify:track:3pUWV5hvXsI9diJ9TeNeCh,12170704468,2021-04-27T00:13:38Z,1,"Não curto muito essa música, mas ouvindo hj não foi tão ruim",608501f173dd0300235b12e2
spotify:track:3NjEZ08bWZUZWGGLRjFHoZ,12170704468,2021-04-27T00:13:38Z,4,"Simplesmente de um dos meus álbuns favoritos! Cheguei a colocar essa música na playlist ""músicas que contam história""",608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,12170704468,2021-04-27T00:13:38Z,1,"Achei boa no início, mas cagou no final. Só um coração",608501f173dd0300235b12e2
spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,12170704468,2021-04-27T00:13:38Z,1,,608501f173dd0300235b12e2
spotify:track:21RRhjnMsrvQpeQ10ptSBZ,12170704468,2021-04-27T00:13:38Z,-1,Não gosto muito de música muito lenta. Essa banda tem músicas melhores. #FicaADica,608501f173dd0300235b12e2
spotify:track:7yFfbiuDp0BbfnN3P1beN1,fctaboada,2021-04-26T20:02:37Z,1,"Curti, essa serviria pra vários temas risos ",608501f173dd0300235b12e2
spotify:track:7mS8RbJji2UZAaguRGsOCH,fctaboada,2021-04-26T20:02:37Z,2,Um coração pra Britney e um coração pra Madonna ,608501f173dd0300235b12e2
spotify:track:5PZH6m0d5JfpsnK1aAnK9g,fctaboada,2021-04-26T20:02:37Z,0,"Gostei dessa não, sorry ",608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,fctaboada,2021-04-26T20:02:37Z,4,Melhor música da Alanis da playlist.,608501f173dd0300235b12e2
spotify:track:3zK3kzz1U8KEa8v9Kj8hu8,fctaboada,2021-04-26T20:02:37Z,-1,Não curti. Eu até gosto de algumas músicas dessa moça. Essa nunca tinha ouvido.,608501f173dd0300235b12e2
spotify:track:3pUWV5hvXsI9diJ9TeNeCh,fctaboada,2021-04-26T20:02:37Z,-1,Gostei não. Pensando aqui acho que não gosto de U2 no geral risos ,608501f173dd0300235b12e2
spotify:track:3NjEZ08bWZUZWGGLRjFHoZ,fctaboada,2021-04-26T20:02:37Z,1,OK. Ganha um coração pois tá sobrando :),608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,fctaboada,2021-04-26T20:02:37Z,2,"Essa música me soa tão familiar, mas não lembro de onde. Mas curti 👍",608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,fctaboada,2021-04-26T20:02:37Z,0,"Não fiquei na vibe da música, ganha nada.",608501f173dd0300235b12e2
spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,fctaboada,2021-04-26T20:02:37Z,1,"Bem boa, mas não melhor que a outra 😬",608501f173dd0300235b12e2
spotify:track:21RRhjnMsrvQpeQ10ptSBZ,fctaboada,2021-04-26T20:02:37Z,-1,"Não lembro se já ouvi, mas não curti ",608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,fctaboada,2021-04-26T20:02:37Z,0,"Não ganha nada. Eu até gostei dessa música um dia, mas hoje acho enjoada.",608501f173dd0300235b12e2
spotify:track:7yFfbiuDp0BbfnN3P1beN1,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,-1,Chata,608501f173dd0300235b12e2
spotify:track:7mS8RbJji2UZAaguRGsOCH,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,4,Leva mais corações pq estava dentre minhas opções ♥ ,608501f173dd0300235b12e2
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,3,,608501f173dd0300235b12e2
spotify:track:5PZH6m0d5JfpsnK1aAnK9g,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,0,Mesma coisa da de cima,608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,0,"So sorry, mas depois de hands clean não tem como não comparar as duas, não leva nada",608501f173dd0300235b12e2
spotify:track:3zK3kzz1U8KEa8v9Kj8hu8,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,1,"Surpresa boa, curti",608501f173dd0300235b12e2
spotify:track:3pUWV5hvXsI9diJ9TeNeCh,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,0,"Morníssima (assim como 90% das músicas do U2), não leva nada",608501f173dd0300235b12e2
spotify:track:3NjEZ08bWZUZWGGLRjFHoZ,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,1,Hino atemporal kkkkk,608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,-2,"Insuportável, nem consegui ouvir inteira ",608501f173dd0300235b12e2
spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,1,Amo,608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,22mfwjofcaij3ecw3rmdvqs3y,2021-04-26T18:22:27Z,1,Não tem como não lembrar da performance com a cadeira no just dance kkkkk,608501f173dd0300235b12e2
spotify:track:7yFfbiuDp0BbfnN3P1beN1,12146171815,2021-04-26T18:09:50Z,-1,chatinha,608501f173dd0300235b12e2
spotify:track:7mS8RbJji2UZAaguRGsOCH,12146171815,2021-04-26T18:09:50Z,2,Amo,608501f173dd0300235b12e2
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,12146171815,2021-04-26T18:09:50Z,3,Foi uma das minhas opções hahaha amo,608501f173dd0300235b12e2
spotify:track:5PZH6m0d5JfpsnK1aAnK9g,12146171815,2021-04-26T18:09:50Z,1,,608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,12146171815,2021-04-26T18:09:50Z,1,,608501f173dd0300235b12e2
spotify:track:3pUWV5hvXsI9diJ9TeNeCh,12146171815,2021-04-26T18:09:50Z,-1,parece música do capital inicial,608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,12146171815,2021-04-26T18:09:50Z,1,Eltinho <3,608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,12146171815,2021-04-26T18:09:50Z,-1,não gosto da carreira solo da hayley,608501f173dd0300235b12e2
spotify:track:21RRhjnMsrvQpeQ10ptSBZ,12146171815,2021-04-26T18:09:50Z,1,"não conhecia, gostei",608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,12146171815,2021-04-26T18:09:50Z,2,odeio a gwen mas adoro essa,608501f173dd0300235b12e2
spotify:track:7mS8RbJji2UZAaguRGsOCH,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,0,"Agradável, mas fraquinha.",608501f173dd0300235b12e2
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,-1,Sem graça.,608501f173dd0300235b12e2
spotify:track:5PZH6m0d5JfpsnK1aAnK9g,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,0,Não é das piores.,608501f173dd0300235b12e2
spotify:track:4l7YIni9bAiGwWMqK5wvgV,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,1,"Das da Alanis, foi a melhorzinha.",608501f173dd0300235b12e2
spotify:track:3zK3kzz1U8KEa8v9Kj8hu8,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,1,Legalzinha.,608501f173dd0300235b12e2
spotify:track:3pUWV5hvXsI9diJ9TeNeCh,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,-1,Chatinha.,608501f173dd0300235b12e2
spotify:track:3NjEZ08bWZUZWGGLRjFHoZ,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,4,Gostei.,608501f173dd0300235b12e2
spotify:track:3G0ENKW9vzV0SuYKaWFflI,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,4,\o\ |o| /o/ |o| \o\ |o| /o/,608501f173dd0300235b12e2
spotify:track:2moHnkHTSXBe9KjvPSQJvg,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,-1,"Não é por nada não, mas ô música chata.",608501f173dd0300235b12e2
spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,0,Meh.,608501f173dd0300235b12e2
spotify:track:21RRhjnMsrvQpeQ10ptSBZ,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,0,Conhecia não. Também não gostei muito. Meio sem graça.,608501f173dd0300235b12e2
spotify:track:1pneXwGzRiIGUC7TjZtLgz,22evpvr2cw66zzkzvdaq2hxny,2021-04-26T16:25:09Z,1,"Acho a música que inspirou, de violinista no telhado, mais legal, mas tenho memórias boas do Just Dance.",608501f173dd0300235b12e2
spotify:track:7wlVp1Tpmci5q9368PAgAN,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,5,"A que eu queria ter colocado. Todos os corações que eu posso dar. Essa não só eu já ouvi, como me lembra loja de departamento ouvindo a música.",6089ecd1f1d1d200221f743f
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,2,"Já ouvi em loja de departamento, definitivamente.",6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,1,Acho que já ouvi em loja de departamento.,6089ecd1f1d1d200221f743f
spotify:track:4qjBW0bGqddImVp7R2np0g,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,0,"Nunca vi. Meio chata, mas nem tanto quanto poderia ser.",6089ecd1f1d1d200221f743f
spotify:track:4VrWlk8IQxevMvERoX08iC,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,1,Acho já ter ouvido em lojas de departamento.,6089ecd1f1d1d200221f743f
spotify:track:3w3y8KPTfNeOKPiqUTakBh,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,3,Ouvi em loja de departamento. Acho até que já comecei a cantar na Renner. Número 2 da playlist por isso.,6089ecd1f1d1d200221f743f
spotify:track:3U3BXlwNTkCx7lW9m1H9RY,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,1,"Nunca ouvi em loja de departamento, mas gostei.",6089ecd1f1d1d200221f743f
spotify:track:3MhdH8PxqH1FuQp3HBptUI,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,0,"Já devo ter ouvido em loja de departamento, mas é chata.",6089ecd1f1d1d200221f743f
spotify:track:1rfofaqEpACxVEHIZBJe6W,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,2,Essa eu já ouvi em lojas de departamento.,6089ecd1f1d1d200221f743f
spotify:track:1TnUURhehaoMWKAqQtirm6,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,-1,Nunca ouvi na vida. Chata.,6089ecd1f1d1d200221f743f
spotify:track:1GThrHo1eJgmO8hT3v1Oc7,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,-1,Não ouvi antes at all. Não gostei.,6089ecd1f1d1d200221f743f
spotify:track:0J6cINt02c8UQqDG7vLShY,22evpvr2cw66zzkzvdaq2hxny,2021-05-01T19:48:45Z,0,Também nunca ouvi. Não gostei.,6089ecd1f1d1d200221f743f
spotify:track:7wlVp1Tpmci5q9368PAgAN,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,3,Que ousadia ,6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,2,Nelly Furtado.😍 Apesar de ser a música que menos gosto dela é um hino atemporal. ,6089ecd1f1d1d200221f743f
spotify:track:4qjBW0bGqddImVp7R2np0g,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,-1,Só pq foi a que menos gostei da playlist 2,6089ecd1f1d1d200221f743f
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,0,A única boa da banda. ,6089ecd1f1d1d200221f743f
spotify:track:4VrWlk8IQxevMvERoX08iC,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,1,Dava vontade de performar nos espelhos da C&A,6089ecd1f1d1d200221f743f
spotify:track:3w3y8KPTfNeOKPiqUTakBh,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,2,Em qualquer Leader perto de você. ,6089ecd1f1d1d200221f743f
spotify:track:3U3BXlwNTkCx7lW9m1H9RY,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,3,Uma grata surpresa. ,6089ecd1f1d1d200221f743f
spotify:track:3MhdH8PxqH1FuQp3HBptUI,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,3,Lembro que essa música tocava exaustivamente. ,6089ecd1f1d1d200221f743f
spotify:track:1rfofaqEpACxVEHIZBJe6W,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,1,Havana uh na na,6089ecd1f1d1d200221f743f
spotify:track:1TnUURhehaoMWKAqQtirm6,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,-1,Só pq foi a que menos gostei da playlist 1,6089ecd1f1d1d200221f743f
spotify:track:0J6cINt02c8UQqDG7vLShY,bsf19p2sjsugrfay2ziuj8gyt,2021-05-01T19:43:36Z,0,Eles tem músicas melhores mas essa passa. Dessa vez. ,6089ecd1f1d1d200221f743f
spotify:track:7wlVp1Tpmci5q9368PAgAN,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,-1,,6089ecd1f1d1d200221f743f
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,2,Isso tocava direto na Renner. Socorro,6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,-1,,6089ecd1f1d1d200221f743f
spotify:track:4VrWlk8IQxevMvERoX08iC,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,2,,6089ecd1f1d1d200221f743f
spotify:track:3w3y8KPTfNeOKPiqUTakBh,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,4,Renner gritou aqui: Hino,6089ecd1f1d1d200221f743f
spotify:track:3MhdH8PxqH1FuQp3HBptUI,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,2,Isso é supwr de loja de conveniência ,6089ecd1f1d1d200221f743f
spotify:track:1rfofaqEpACxVEHIZBJe6W,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,3,,6089ecd1f1d1d200221f743f
spotify:track:1GThrHo1eJgmO8hT3v1Oc7,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,0,"Isso não tem cara de loja de departamento, mas eu tambem não gostei da música ",6089ecd1f1d1d200221f743f
spotify:track:0J6cINt02c8UQqDG7vLShY,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-01T17:25:14Z,2,"Eu gosto da música, mas parece que ela começa no meio. Não tem início ",6089ecd1f1d1d200221f743f
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,2,Isso toca em qualquer lugar e sempre vou querer dançar ,6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,3,TOCA MUITOOOOOOO . Hino atemporal,6089ecd1f1d1d200221f743f
spotify:track:4qjBW0bGqddImVp7R2np0g,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,1,"Eu acho que tem cara de loja, mas talvez seja alternativo demais para tocar. ",6089ecd1f1d1d200221f743f
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,1,MUITO LOJA!!!,6089ecd1f1d1d200221f743f
spotify:track:4VrWlk8IQxevMvERoX08iC,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,-1,"Nunca ouvi essa em loja, sendo sincero. Se tivesse colocado Cheap Thrills daria 4 estrelas pois toca quase que diariamente até hoje",6089ecd1f1d1d200221f743f
spotify:track:3w3y8KPTfNeOKPiqUTakBh,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,1,Já lembro de ter ouvido na C&A,6089ecd1f1d1d200221f743f
spotify:track:3U3BXlwNTkCx7lW9m1H9RY,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,-1,"Nossa gente, que música ruim da Lily. Deus é mas",6089ecd1f1d1d200221f743f
spotify:track:3MhdH8PxqH1FuQp3HBptUI,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,1,Quando é uma playlist flashback imagino tocar,6089ecd1f1d1d200221f743f
spotify:track:1rfofaqEpACxVEHIZBJe6W,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,3,Essa é muuuuuito HAUAHAUAHAJAHHAHA,6089ecd1f1d1d200221f743f
spotify:track:1TnUURhehaoMWKAqQtirm6,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,2,Toca muito na Renner,6089ecd1f1d1d200221f743f
spotify:track:1GThrHo1eJgmO8hT3v1Oc7,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,0,Não me tocou,6089ecd1f1d1d200221f743f
spotify:track:0J6cINt02c8UQqDG7vLShY,225u5rt6x6gyaesziy4u7dloi,2021-05-01T17:21:46Z,1,Essa aqui GRITA loja de departamento. Mas me incomoda muito o modo co ela começa.,6089ecd1f1d1d200221f743f
spotify:track:7wlVp1Tpmci5q9368PAgAN,12170704468,2021-05-01T15:13:56Z,3,"Um hino das lojas americanas. Não sei pq eles continuam colocando essa música, mas é de fato música q só escuto.",6089ecd1f1d1d200221f743f
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,12170704468,2021-05-01T15:13:56Z,2,"Já escutei em lojas de departamento. Se bem q do jeito q bombou, difícil achar aonde não tocou",6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,12170704468,2021-05-01T15:13:56Z,1,,6089ecd1f1d1d200221f743f
spotify:track:4qjBW0bGqddImVp7R2np0g,12170704468,2021-05-01T15:13:56Z,-1,Essa música me deu uma aflição. Não gostei ao primeiro acorde,6089ecd1f1d1d200221f743f
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,12170704468,2021-05-01T15:13:56Z,1,,6089ecd1f1d1d200221f743f
spotify:track:4VrWlk8IQxevMvERoX08iC,12170704468,2021-05-01T15:13:56Z,0,Tá mais pra comercial de perfume que música de departamento.,6089ecd1f1d1d200221f743f
spotify:track:3w3y8KPTfNeOKPiqUTakBh,12170704468,2021-05-01T15:13:56Z,1,"Não me remete muito a loja de departamento, mas gosto muito da música e tá sobrando muito coração. 15 corações é um assalto ",6089ecd1f1d1d200221f743f
spotify:track:3U3BXlwNTkCx7lW9m1H9RY,12170704468,2021-05-01T15:13:56Z,1,,6089ecd1f1d1d200221f743f
spotify:track:1rfofaqEpACxVEHIZBJe6W,12170704468,2021-05-01T15:13:56Z,2,"Lembro de ter sido música tema de alguma coleção, só não sei de quem",6089ecd1f1d1d200221f743f
spotify:track:1TnUURhehaoMWKAqQtirm6,12170704468,2021-05-01T15:13:56Z,1,Gostei dessa música!,6089ecd1f1d1d200221f743f
spotify:track:1GThrHo1eJgmO8hT3v1Oc7,12170704468,2021-05-01T15:13:56Z,3,Muita cara de música que toca na renner,6089ecd1f1d1d200221f743f
spotify:track:0J6cINt02c8UQqDG7vLShY,12170704468,2021-05-01T15:13:56Z,-1,"Das músicas deles é a que não gosto. Se fosse qualquer outra, ganharia coração",6089ecd1f1d1d200221f743f
spotify:track:7wlVp1Tpmci5q9368PAgAN,leide_mc,2021-05-01T13:06:47Z,2,,6089ecd1f1d1d200221f743f
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,leide_mc,2021-05-01T13:06:47Z,2,,6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,leide_mc,2021-05-01T13:06:47Z,2,,6089ecd1f1d1d200221f743f
spotify:track:4qjBW0bGqddImVp7R2np0g,leide_mc,2021-05-01T13:06:47Z,-1,,6089ecd1f1d1d200221f743f
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,leide_mc,2021-05-01T13:06:47Z,-1,,6089ecd1f1d1d200221f743f
spotify:track:4VrWlk8IQxevMvERoX08iC,leide_mc,2021-05-01T13:06:47Z,2,,6089ecd1f1d1d200221f743f
spotify:track:3w3y8KPTfNeOKPiqUTakBh,leide_mc,2021-05-01T13:06:47Z,2,,6089ecd1f1d1d200221f743f
spotify:track:3MhdH8PxqH1FuQp3HBptUI,leide_mc,2021-05-01T13:06:47Z,1,,6089ecd1f1d1d200221f743f
spotify:track:1GThrHo1eJgmO8hT3v1Oc7,leide_mc,2021-05-01T13:06:47Z,1,,6089ecd1f1d1d200221f743f
spotify:track:0J6cINt02c8UQqDG7vLShY,leide_mc,2021-05-01T13:06:47Z,3,,6089ecd1f1d1d200221f743f
spotify:track:7wlVp1Tpmci5q9368PAgAN,r_rob,2021-05-01T00:06:30Z,1,Música de estação e *talvez* de loja de departamento!!!,6089ecd1f1d1d200221f743f
spotify:track:4sUoWHVnJl8z3t4zdqf6xB,r_rob,2021-05-01T00:06:30Z,2,"Gente, escutando o início, jurava que era a música da Madonna!!!",6089ecd1f1d1d200221f743f
spotify:track:4qjBW0bGqddImVp7R2np0g,r_rob,2021-05-01T00:06:30Z,-1,,6089ecd1f1d1d200221f743f
